timestamp,price,market_cap,coin_id
2023-04-20,273.9479419248696,53202897.10939561,redacted
2023-04-21,267.14807565583965,51719720.40520824,redacted
2023-04-22,262.208190826894,50805201.083962895,redacted
2023-04-23,260.59206299354537,50494692.4183243,redacted
2023-04-24,253.74749174210342,49153346.27981152,redacted
2023-04-25,248.52827915376034,48156603.36727495,redacted
2023-04-26,250.62637143331983,48583552.96152429,redacted
2023-04-27,254.83493344732466,49413501.63102203,redacted
2023-04-28,250.14268590052137,48488165.201054335,redacted
2023-04-29,237.29002507567694,46001263.32329005,redacted
2023-04-30,240.30087969621474,46572155.50722373,redacted
2023-05-01,227.96065967042028,44195912.866116285,redacted
2023-05-02,224.70156464567714,43556337.418557495,redacted
2023-05-03,234.62761867930598,45938557.41468297,redacted
2023-05-04,233.3487186368649,45681709.8392665,redacted
2023-05-05,235.15064915840358,46054113.82526076,redacted
2023-05-06,239.08635153598732,46831966.00082102,redacted
2023-05-07,224.5495211818851,43972537.45536325,redacted
2023-05-08,220.2861984218678,43218201.66171246,redacted
2023-05-09,205.01666666401655,40142073.72199378,redacted
2023-05-10,204.68493847426748,40108208.37216046,redacted
2023-05-11,206.564463991779,40465061.070525676,redacted
2023-05-12,198.2371784500928,38877591.04988755,redacted
2023-05-13,195.41991248841012,38288229.69360293,redacted
2023-05-14,192.5983197035757,37883134.43143075,redacted
2023-05-15,192.0675514023741,37630023.717387274,redacted
2023-05-16,198.01634557260363,38811985.44134031,redacted
2023-05-17,199.6335394197939,39517629.08865608,redacted
2023-05-18,197.06032446357574,38995074.79668138,redacted
2023-05-19,195.56178151357452,38707047.913096264,redacted
2023-05-20,207.2682011045886,41016428.3370568,redacted
2023-05-21,208.61173197026935,41275758.89236214,redacted
2023-05-22,209.43197216450812,41566348.54799014,redacted
2023-05-23,213.26952577956493,42097745.60642074,redacted
2023-05-24,213.9930012603452,42380660.473706424,redacted
2023-05-25,208.161040812154,41215111.16918744,redacted
2023-05-26,197.82724731511914,39474809.64621061,redacted
2023-05-27,196.24830786551058,38864220.68008314,redacted
2023-05-28,190.45717364320487,37712685.59807691,redacted
2023-05-29,197.0752549500501,39029731.330564946,redacted
2023-05-30,198.3399618207176,39298608.00137658,redacted
2023-05-31,197.5298329643791,39461308.092430845,redacted
2023-06-01,191.50674154775405,38281281.00408219,redacted
2023-06-02,184.72444380692522,38414218.43706408,redacted
2023-06-03,186.81852254587886,38817787.62602061,redacted
2023-06-04,181.86354582739312,37806205.49765079,redacted
2023-06-05,181.49408327434563,38086582.75799026,redacted
2023-06-06,170.79396225685997,35551506.98540457,redacted
2023-06-07,174.51930525816917,36232380.291800015,redacted
2023-06-08,167.35317720180655,34769449.72611782,redacted
2023-06-09,171.1835154472939,35577368.33916818,redacted
2023-06-10,167.1300391168252,34730611.18814368,redacted
2023-06-11,151.17473025510594,31418732.084262755,redacted
2023-06-12,144.48572873810923,30021771.60624599,redacted
2023-06-13,144.35444187172376,30001914.55535126,redacted
2023-06-14,147.76375668488578,30706375.44050952,redacted
2023-06-15,144.6422774622645,30351624.88909171,redacted
2023-06-16,132.77550450682398,27830068.76576728,redacted
2023-06-17,137.42038091021428,28811745.47172714,redacted
2023-06-18,146.0765986688074,30639017.242597137,redacted
2023-06-19,144.53882380526602,30323450.48252443,redacted
2023-06-20,146.54244604660968,30859265.401956096,redacted
2023-06-21,149.4355590804653,31419552.77461999,redacted
2023-06-22,161.68280644794677,34029115.546094246,redacted
2023-06-23,160.4930835272458,33797096.416178495,redacted
2023-06-24,155.6731419689315,32772816.21537998,redacted
2023-06-25,153.85717708968593,32408575.771677695,redacted
2023-06-26,165.31680075934844,34838120.01322241,redacted
2023-06-27,161.23473331674003,33972039.8863242,redacted
2023-06-28,176.6156525928964,37313691.755745746,redacted
2023-06-29,168.8461034456396,35977407.06724415,redacted
2023-06-30,169.9606572323679,36213940.06099154,redacted
2023-07-01,176.69590259778496,37619699.302704155,redacted
2023-07-02,178.60262765782284,37927357.23417244,redacted
2023-07-03,180.59973511897044,38412366.26464139,redacted
2023-07-04,221.86727987622612,47599925.8721189,redacted
2023-07-05,210.0061272984197,44819367.08276965,redacted
2023-07-06,198.80279604516087,42413414.753568634,redacted
2023-07-07,194.3487086429051,41635274.083795995,redacted
2023-07-08,192.67597955276366,41058931.84432002,redacted
2023-07-09,226.27861915985375,48216373.22623279,redacted
2023-07-10,223.5393253588624,47663467.219394386,redacted
2023-07-11,228.32938911870792,48656931.02296455,redacted
2023-07-12,214.30921880441397,46081364.705306746,redacted
2023-07-13,200.3015069023271,43021278.422864,redacted
2023-07-14,216.74156109805597,46552497.087556235,redacted
2023-07-15,199.47771518711698,42773336.67822405,redacted
2023-07-16,190.2410572842766,40655345.93118449,redacted
2023-07-17,192.46242399274243,41278832.895440325,redacted
2023-07-18,192.44559253112627,41327951.55292663,redacted
2023-07-19,188.67407331892247,40534016.11056585,redacted
2023-07-20,185.2633728643221,39803900.67844671,redacted
2023-07-21,185.83030526237673,39977745.47807081,redacted
2023-07-22,184.97587047372647,39755963.023213655,redacted
2023-07-23,180.14764683764048,38685075.59395175,redacted
2023-07-24,182.8913516869309,39319656.71808275,redacted
2023-07-25,175.93224056281517,37827425.08896423,redacted
2023-07-26,172.36043677583262,37354219.229244836,redacted
2023-07-27,171.51762966541315,37175482.32903106,redacted
2023-07-28,145.29071255847688,31726554.507814426,redacted
2023-07-29,144.82592071824112,31403507.282482337,redacted
2023-07-30,148.05009105080683,32100971.03661007,redacted
2023-07-31,141.4287890071424,30677698.722442117,redacted
2023-08-01,136.20066087365475,29564308.96675777,redacted
2023-08-02,139.99186915723368,30296751.591350157,redacted
2023-08-03,136.66876104158737,29670847.580078505,redacted
2023-08-04,138.31203768026694,30019285.386877377,redacted
2023-08-05,139.08016022408526,30133287.59064429,redacted
2023-08-06,142.48948989560233,30901886.703588415,redacted
2023-08-07,140.6110064694797,30494700.179375745,redacted
2023-08-08,138.79626821748178,30101578.979113165,redacted
2023-08-09,146.59330946642805,32067114.915013358,redacted
2023-08-10,145.54776951219168,31821284.525667787,redacted
2023-08-11,144.78785956431636,31663337.332411576,redacted
2023-08-12,144.39735553907406,31555872.513973903,redacted
2023-08-13,142.9059609715198,31248681.64885499,redacted
2023-08-14,142.2542616018318,31108060.099863246,redacted
2023-08-15,144.10470363244733,31514028.934548058,redacted
2023-08-16,147.70427552652973,32300240.552523963,redacted
2023-08-17,144.1145361957894,31524764.38429541,redacted
2023-08-18,132.73453149634324,29032377.365830883,redacted
2023-08-19,139.88019694731867,30585229.55864412,redacted
2023-08-20,142.97098584884944,31261796.397751756,redacted
2023-08-21,142.92066402386314,31241198.15537826,redacted
2023-08-22,143.5867404622406,31391963.390709613,redacted
2023-08-23,138.24682203741173,30480421.743349463,redacted
2023-08-24,139.9624631532141,30912902.942994323,redacted
2023-08-25,132.460943010491,29141994.203544896,redacted
2023-08-26,131.3608508915231,28971883.921020254,redacted
2023-08-27,132.34510908223046,29173921.44071,redacted
2023-08-28,132.201138812731,29163417.526849918,redacted
2023-08-29,127.71811799239407,28168207.484968588,redacted
2023-08-30,132.53561288428463,29211725.895134978,redacted
2023-08-31,129.44212550353055,28561441.56494761,redacted
2023-09-01,117.61944589196109,26063230.430521544,redacted
2023-09-02,112.13621293596691,25549520.061140675,redacted
2023-09-03,109.83843593193036,25054514.64123472,redacted
2023-09-04,112.71118213277258,25705146.811496455,redacted
2023-09-05,110.758190440789,25258841.515098058,redacted
2023-09-06,109.42518843004865,25141985.437704995,redacted
2023-09-07,110.28486307313325,25326082.328962173,redacted
2023-09-08,107.4485208135855,24674697.83701086,redacted
2023-09-09,115.90032648022544,26628373.650658958,redacted
2023-09-10,113.08426335336095,25990361.21185859,redacted
2023-09-11,111.29864617401198,25583821.997520223,redacted
2023-09-12,103.65064455984701,23811650.234877966,redacted
2023-09-13,106.58331941523026,24496461.541058373,redacted
2023-09-14,106.5494248966921,24485475.179477654,redacted
2023-09-15,100.1811367604706,22997731.82328452,redacted
2023-09-16,97.56249020421356,22484729.164211772,redacted
2023-09-17,98.15676571712584,22567209.391941804,redacted
